 11 3594.282989 2.737E-26 5.673E+01.07770.371 3601.85890.62-.008010          0 2 1          0 2 0  5  1  5        6  1  6      464223307294713152    33.0   39.0
 14 3594.288900 2.349E-24 8.539E+00.07820.400  512.51580.99-.008800          0 0 1          0 0 0  7  1  7        8  0  8      563334304133162754    90.0  102.0
 22 3594.313241 9.270E-30 1.760E-01.07590.103 3001.64500.68-.003561       1 1 1 21       0 1 1 11                    Q 14e     3666632431 9 9 711    58.0   58.0
 21 3594.317549 6.265E-29 1.769E-02.06370.070 3344.32040.72-.003891       3 2 2 01       0 3 3 01                    P 58f     3655532429 9 9 711   115.0  117.0
 24 3594.317776 6.905E-30 2.174E-03.07020.092 1576.80430.73-.003010       3 1 1 01       0 2 2 01                    R 25f     3666632432 9 9 711   318.0  306.0
 11 3594.319386 1.056E-30 1.252E-01.03810.391 4468.69320.40-.005950          0 2 1          0 0 1  6  6  0        5  5  1      432230807294713152    39.0   33.0
 23 3594.331111 2.828E-30 7.106E-03.06400.070 2503.54190.72-.004263       3 1 1 01       0 2 2 01                    R 56f     3655532432 9 9 711   115.0  113.0
 22 3594.334711 4.870E-26 8.733E+00.06550.074 2295.01430.74-.004930       1 2 2 11       0 2 2 01                    P 50e     4755532431 9 9 711   198.0  202.0
 21 3594.338538 2.018E-27 5.186E-03.07160.095 2184.49490.71-.002821       2 4 4 01       0 3 3 01                    R 21e     3666632429 9 9 711    45.0   43.0
 22 3594.341689 1.620E-24 8.835E+00.06590.075 1567.93240.74-.004879       1 1 1 11       0 1 1 01                    P 48f     4765632431 9 9 711   190.0  194.0
 22 3594.342535 1.350E-29 2.792E-01.07820.107 2971.49060.68-.003368       1 1 1 21       0 1 1 11                    Q 11f     3666632431 9 9 711    46.0   46.0
 24 3594.346895 5.705E-27 6.368E+00.06320.069 2006.95830.72-.005605       1 1 1 12       0 1 1 01                    R 59f     4755532432 9 9 711   726.0  714.0
 21 3594.347281 2.513E-30 3.204E-02.06610.075 4088.84820.74-.003982       3 4 4 02       1 3 3 02                    R 46f     3665632429 9 9 711    95.0   93.0
 23 3594.378184 4.393E-30 4.440E-02.06260.068 2803.69950.71-.005283       1 2 2 11       1 0 0 01                    P 62e     3655532432 9 9 711   123.0  125.0
 22 3594.398555 2.280E-30 3.252E+01.07250.097 4435.09940.71-.003561       2 1 1 21       1 1 1 11                    R 19f     3666632431 9 9 711    82.0   78.0
 21 3594.400389 1.447E-29 7.909E-04.05710.064 3073.12740.66-.004890       2 2 2 01       0 1 1 01                    R 78f     3655532429 9 9 711   159.0  157.0
 14 3594.402695 1.151E-29 1.554E+01.07460.378 3121.49700.79-.012630          1 0 1          1 0 0  6  1  6        7  1  7      5622205041 7833348    78.0   90.0
 21 3594.402743 3.368E-26 5.548E+00.05980.066 3278.27570.68-.005973       1 2 2 12       0 2 2 01                    R 70e     4755532429 9 9 711   143.0  141.0
 21 3594.407004 5.729E-28 1.404E+01.06170.067 4289.42470.70-.005779       3 0 0 13       2 0 0 02                    R 64e     3655532429 9 9 711   131.0  129.0
 24 3594.407419 3.420E-28 8.045E+00.06370.070 2627.09630.72-.005532       2 0 0 12       1 0 0 01                    R 57e     4755532432 9 9 711   702.0  690.0
 21 3594.416922 3.202E-20 5.501E+00.07160.095  197.41660.71-.004248       1 0 0 12       0 0 0 01                    P 22e     3766632429 9 9 711    43.0   45.0
 21 3594.418649 4.663E-30 2.200E-02.06050.066 3959.60870.69-.005454       1 3 3 11       1 1 1 01                    P 69e     3655532429 9 9 711   137.0  139.0
 21 3594.422741 2.681E-30 1.087E+01.05150.063 5417.87820.60-.006612       2 1 1 13       1 1 1 02                    R 94f     3544432433 9 9 711   191.0  189.0
 21 3594.427048 5.247E-28 6.715E+00.05880.065 4182.19060.67-.006064       2 1 1 12       1 1 1 01                    R 73e     3655532429 9 9 711   149.0  147.0
 22 3594.433023 5.600E-30 1.781E+01.07820.107 3988.76320.68-.003967       3 2 2 12       2 2 2 02                    P 11f     3666632431 9 9 711    42.0   46.0
 21 3594.435343 1.575E-30 3.491E+01.06750.081 5580.49830.75-.004653       3 0 0 22       2 0 0 12                    P 39e     3666632429 9 9 711    77.0   79.0
 22 3594.447783 1.010E-28 8.554E+00.06570.074 3557.61880.74-.004904       1 4 4 11       0 4 4 01                    P 49f     3665632431 9 9 711   194.0  198.0
 14 3594.455202 6.573E-29 1.517E+00.05790.340 2383.03270.79-.005510          0 1 1          0 1 0 10  2  9       10  2  8      5622205041 7833348   126.0  126.0
 22 3594.459448 1.190E-29 2.368E-01.07740.105 2980.71300.68-.003436       1 1 1 21       0 1 1 11                    Q 12e     3666632431 9 9 711    50.0   50.0
 21 3594.460250 3.209E-29 3.519E-02.06650.077 3570.68000.74-.003664       4 1 1 01       1 2 2 01                    P 45f     3665632429 9 9 711    89.0   91.0
 23 3594.465787 1.276E-30 5.564E-05.06990.091 1517.77910.73-.003146       2 3 3 01       1 0 0 02                    R 26e     3666632432 9 9 711    55.0   53.0
 21 3594.468245 1.466E-30 3.596E-03.06550.074 3758.24030.74-.004980       1 4 4 11       1 2 2 01                    P 50e     3655532429 9 9 711    99.0  101.0
 21 3594.469834 2.617E-26 5.567E+00.05950.066 3333.72720.68-.006003       1 2 2 12       0 2 2 01                    R 71f     4755532429 9 9 711   145.0  143.0
 23 3594.473818 4.618E-27 8.536E+00.06420.070 2433.08290.73-.005081       2 0 0 12       1 0 0 02                    P 56e     4755532432 9 9 711   111.0  113.0
 23 3594.489191 9.244E-30 6.011E+00.05290.063 3739.87030.61-.005886       1 1 1 11       0 1 1 01                    P 91e     0744432432 9 9 711   181.0  183.0
 24 3594.492729 7.085E-30 2.523E-03.06970.090 1617.06670.73-.003116       3 1 1 01       0 2 2 01                    R 27e     3666632432 9 9 711   342.0  330.0
 21 3594.496383 1.134E-27 6.834E+00.05980.066 4018.80000.68-.005973       2 1 1 12       1 1 1 01                    R 70f     3655532429 9 9 711   143.0  141.0
 11 3594.514123 8.345E-29 1.910E+00.09340.391 4095.92000.74-.002700          2 0 0          1 0 0  5  3  2        5  2  3      734263807294713152    33.0   33.0
 22 3594.514215 1.780E-29 4.117E-01.08010.109 2955.18350.68-.003218       1 1 1 21       0 1 1 11                    Q  9f     3666632431 9 9 711    38.0   38.0
 11 3594.517780 9.497E-30 3.945E+01.01740.265 5334.86040.14-.015410          0 1 1          0 1 0 12 11  1       12 11  2      434233807294713152    75.0   75.0
 11 3594.517786 3.166E-30 3.946E+01.01740.265 5334.86040.14-.015420          0 1 1          0 1 0 12 11  2       12 11  1      432230807294713152    25.0   25.0
 13 3594.519245 1.460E-28 1.484E-04.09270.364  141.90240.730.005300          0 2 0          0 0 0  4  4  0        3  1  3      566353803660163049    54.0   42.0
 11 3594.523251 5.680E-30 4.946E-02.09920.456 3734.89690.740.000930          2 0 0          1 0 0  2  2  1        2  1  2      734243807294713152    15.0   15.0
 23 3594.524580 2.064E-28 9.988E+00.06780.083 3018.54900.74-.004603       3 0 0 13       2 0 0 03                    P 37e     3666632432 9 9 711    73.0   75.0
 21 3594.529945 3.781E-26 6.240E-02.06570.074 2255.56680.74-.004053       2 3 3 01       0 2 2 01                    R 48e     3665632429 9 9 711    99.0   97.0
 23 3594.534026 1.868E-29 7.656E+00.06110.067 3581.48880.70-.005350       2 1 1 12       1 1 1 02                    P 67f     3655532432 9 9 711   133.0  135.0
 22 3594.537074 4.660E-30 8.884E-02.06870.087 3162.03630.74-.005506       1 1 1 22       2 0 0 01                    P 32e     3666632431 9 9 711   126.0  130.0
 23 3594.548254 4.452E-28 1.300E+01.06730.080 2930.86400.75-.004678       1 0 0 21       0 0 0 11                    P 40e     3666632432 9 9 711    79.0   81.0
 24 3594.548986 3.069E-27 6.332E+00.06230.068 2143.28630.71-.005711       1 1 1 12       0 1 1 01                    R 62e     4755532432 9 9 711   762.0  750.0
 22 3594.554057 8.750E-30 1.807E+01.07400.100 4004.93190.70-.003326       4 0 0 13       3 0 0 03                    R 16e     3666632431 9 9 711    70.0   66.0
 22 3594.556241 2.040E-27 8.651E+00.06550.074 2945.78190.74-.004930       1 3 3 11       0 3 3 01                    P 50f     3655532431 9 9 711   198.0  202.0
 22 3594.567482 3.450E-30 2.308E+01.07300.098 4258.24850.70-.004179       3 2 2 11       2 2 2 01                    P 19f     3666632431 9 9 711    74.0   78.0
 22 3594.567515 3.160E-26 9.594E+00.06870.087 2310.33860.74-.004481       2 1 1 12       1 1 1 02                    P 32f     3666632431 9 9 711   126.0  130.0
 23 3594.583406 5.834E-30 1.391E+01.06570.074 3878.74320.74-.004904       1 1 1 21       0 1 1 11                    P 49f     3665632432 9 9 711    97.0   99.0
 22 3594.584052 1.550E-29 3.367E-01.07910.108 2962.88140.68-.003295       1 1 1 21       0 1 1 11                    Q 10e     3666632431 9 9 711    42.0   42.0
 11 3594.587358 2.150E-24 5.278E-03.08710.406  602.77350.940.002000          0 2 0          0 0 0  6  5  1        6  2  4      587773305910162549    13.0   13.0
 22 3594.588717 7.210E-30 1.210E+01.08800.120 3561.97880.70-.003448       1 2 2 21       0 2 2 11                    P  3e     3666632431 9 9 711    10.0   14.0
 23 3594.590832 1.663E-28 7.845E-04.06830.085 1100.83890.74-.004574       0 3 3 11       0 1 1 01                    P 34e     3666632432 9 9 711    67.0   69.0
 22 3594.592147 8.480E-25 1.003E+01.06920.088 1629.24280.74-.004433       2 0 0 12       1 0 0 02                    P 30e     3766632431 9 9 711   118.0  122.0
 24 3594.592430 2.001E-30 1.216E+01.05570.064 3842.99970.64-.006316       2 0 0 13       1 0 0 02                    R 82e     4755532432 9 9 711  1002.0  990.0
 21 3594.594302 1.481E-30 8.354E+00.05150.063 5483.71280.60-.005967       2 1 1 12       1 1 1 02                    P 95e     3644432429 9 9 711   189.0  191.0
 11 3594.605139 2.942E-30 6.015E-03.02830.221 3824.99790.24-.004280          0 2 0          0 0 0 16  7 10       15  8  7      432230807260713049    99.0   93.0
 11 3594.611713 1.260E-29 8.357E-04.05380.235 2880.83420.53-.004100          1 0 0          0 0 0 15  3 13       14  4 10      434233807360713049    31.0   29.0
 23 3594.619503 2.633E-30 1.362E-04.07090.094 1529.10660.72-.003804       2 0 0 12       0 2 2 01                    R 23e     3666632432 9 9 711    49.0   47.0
 23 3594.622721 4.550E-30 2.004E+01.08220.112 3591.59740.68-.003798       2 0 0 22       1 0 0 12                    P  7e     3666632432 9 9 711    13.0   15.0
 22 3594.628232 2.890E-30 8.078E+00.06920.088 4174.66020.74-.004433       2 4 4 12       1 4 4 02                    P 30e     3666632431 9 9 711   118.0  122.0
 21 3594.631284 3.008E-28 2.854E-05.07910.108 1328.35940.68-.003964       1 2 2 12       1 0 0 02                    P 10e     3666632429 9 9 711    19.0   21.0
 23 3594.633468 4.614E-30 5.809E+00.05220.063 3880.26990.61-.005927       1 1 1 11       0 1 1 01                    P 93f     0744432432 9 9 711   185.0  187.0
 13 3594.633705 6.240E-26 1.709E+00.08690.434  924.64140.69-.008670          0 0 1          0 0 0  7  2  5        7  4  4      673334543633162754    90.0   90.0
 22 3594.635580 2.170E-27 2.139E+01.07160.095 2947.77290.71-.004248       3 0 0 11       2 0 0 01                    P 22e     3666632431 9 9 711    86.0   90.0
 22 3594.653221 2.400E-29 6.595E-01.08220.112 2941.98230.68-.003042       1 1 1 21       0 1 1 11                    Q  7f     3666632431 9 9 711    30.0   30.0
 21 3594.657818 6.795E-27 2.692E-04.06630.076 1475.42300.74-.003897       3 0 0 01       0 1 1 01                    R 45e     3365632430 9 9 711    93.0   91.0
 11 3594.667203 1.621E-28 5.203E+00.08760.391 4165.47380.69-.008870          0 0 2          0 0 1  5  0  5        5  2  4      734233807294713152    33.0   33.0
 22 3594.668849 4.020E-29 1.602E-02.06020.066 2531.97560.69-.005998       0 3 3 11       0 1 1 01                    R 69e     3655532431 9 9 711   282.0  278.0
 22 3594.669539 9.980E-28 8.216E-03.06990.091 1540.17280.73-.003105       3 1 1 01       1 0 0 02                    R 26e     3366632430 9 9 711   110.0  106.0
 22 3594.670542 5.990E-30 3.535E-02.07160.095 2842.21430.71-.003362       4 1 1 01       2 0 0 02                    P 22e     3666632431 9 9 711    86.0   90.0
 21 3594.675928 4.067E-29 4.151E-03.07820.107 2803.79350.68-.002019       3 3 3 01       1 2 2 01                    R 10e     3666632429 9 9 711    23.0   21.0
 22 3594.682862 8.620E-29 2.270E+01.07200.096 3613.80200.71-.004225       3 1 1 11       2 1 1 01                    P 21e     3666632431 9 9 711    82.0   86.0
 21 3594.686766 2.533E-29 6.395E-02.06400.070 3794.95720.72-.005547       2 2 2 13       2 0 0 03                    R 56e     3655532429 9 9 711   115.0  113.0
 22 3594.687024 2.060E-29 5.147E-01.08110.111 2948.15050.68-.003134       1 1 1 21       0 1 1 11                    Q  8e     3666632431 9 9 711    34.0   34.0
 21 3594.694709 2.213E-27 2.524E-04.07820.107 1386.82910.68-.003184       3 1 1 01       0 2 2 01                    P 11f     3666632429 9 9 711    21.0   23.0
 11 3594.696397 1.260E-26 1.201E-01.04970.265 2437.50190.52-.012530          0 2 0          0 0 0 12  7  5       12  6  6      464223807260713049    25.0   25.0
 22 3594.709249 1.980E-29 3.178E-03.07300.098 2080.49660.70-.002594       3 2 2 01       0 3 3 01                    R 18f     3666632431 9 9 711    78.0   74.0
 22 3594.710051 3.680E-29 5.391E-02.06650.077 2705.19190.74-.003712       3 2 2 01       1 1 1 02                    P 45e     3665632431 9 9 711   178.0  182.0
 24 3594.715867 1.164E-30 2.865E-02.06800.084 2539.37640.74-.003497       4 0 0 01       1 1 1 01                    R 35e     3666632432 9 9 711   438.0  426.0
 24 3594.716006 2.815E-28 8.059E+00.06350.069 2670.95110.72-.005569       2 0 0 12       1 0 0 01                    R 58e     4755532432 9 9 711   714.0  702.0
 21 3594.718319 2.400E-29 2.500E-03.06970.090 2987.37870.73-.004428       2 2 2 12       2 0 0 02                    P 28e     3666632429 9 9 711    55.0   57.0
 24 3594.722464 2.418E-29 2.837E-03.06630.076 1484.85600.74-.004877       0 3 3 11       0 1 1 01                    P 46f     3665632432 9 9 711   546.0  558.0
 11 3594.737279 2.580E-25 2.633E+00.08570.371 2282.58960.72-.005980          1 1 0          0 1 0  5  4  2        6  3  3      464223305994713152    11.0   13.0
 21 3594.742011 1.880E-27 3.234E-03.06590.075 2255.56680.74-.004929       0 4 4 11       0 2 2 01                    P 48e     3665632429 9 9 711    95.0   97.0
 21 3594.743915 1.403E-21 5.108E+00.07250.097  815.80320.71-.003561       1 1 1 12       0 1 1 01                    R 19e     3766632429 9 9 711    41.0   39.0
 23 3594.744326 2.673E-29 1.048E-03.07050.093 1480.24880.72-.003952       1 2 2 12       1 0 0 02                    R 24e     3666632432 9 9 711    51.0   49.0
 23 3594.744842 8.251E-27 7.518E-03.06610.075  830.02010.74-.004903       0 2 2 11       0 0 0 01                    P 47e     4665632432 9 9 711    93.0   95.0
 22 3594.759538 3.460E-29 1.234E+00.08470.116 2931.88690.69-.002829       1 1 1 21       0 1 1 11                    Q  5f     3666632431 9 9 711    22.0   22.0
 24 3594.765975 4.664E-27 6.389E+00.06290.069 2052.40140.71-.005641       1 1 1 12       0 1 1 01                    R 60f     3755532432 9 9 711   738.0  726.0
 22 3594.768344 2.850E-29 8.800E-01.08340.114 2936.52060.68-.002941       1 1 1 21       0 1 1 11                    Q  6e     3666632431 9 9 711    26.0   26.0
 22 3594.768463 5.950E-30 2.233E+00.06870.087 3775.04670.74-.005463       1 2 2 22       1 3 3 01                    P 32f     3666632431 9 9 711   126.0  130.0
 21 3594.774654 1.325E-29 2.644E+01.06920.088 5030.39210.74-.004433       1 0 0 31       0 0 0 21                    P 30e     3366632430 9 9 711    59.0   61.0
 23 3594.776954 2.460E-29 7.923E+00.06140.067 3528.75960.70-.005326       2 1 1 12       1 1 1 02                    P 66e     3655532432 9 9 711   131.0  133.0
 22 3594.780830 8.390E-30 9.685E+00.07520.102 3846.58430.69-.004083       3 2 2 13       2 2 2 03                    P 15f     3666632431 9 9 711    58.0   62.0
 22 3594.782308 8.110E-28 1.641E+01.06810.084 3192.94780.74-.004554       2 2 2 11       1 2 2 01                    P 35f     3666632431 9 9 711   138.0  142.0
 23 3594.787039 1.601E-28 6.914E-04.06850.086 1076.41170.74-.004549       0 3 3 11       0 1 1 01                    P 33f     3666632432 9 9 711    65.0   67.0
 23 3594.791981 3.030E-23 7.297E+00.06760.082  517.43280.75-.004663       1 0 0 12       0 0 0 01                    R 37e     3766632432 9 9 711    77.0   75.0
 21 3594.801505 1.038E-28 7.965E-04.06810.084 2497.42030.74-.004598       0 5 5 11       0 3 3 01                    P 35e     3666632429 9 9 711    69.0   71.0
 21 3594.813083 1.195E-28 1.673E-01.06080.066 3709.61180.69-.004570       4 0 0 02       1 1 1 02                    R 67e     3655532429 9 9 711   137.0  135.0
 21 3594.825090 1.038E-25 1.054E+01.06660.077 3081.13820.74-.004954       1 0 0 22       0 0 0 11                    R 43e     4665632429 9 9 711    89.0   87.0
 22 3594.827992 4.320E-29 1.849E+00.08620.118 2927.99180.69-.002704       1 1 1 21       0 1 1 11                    Q  4e     3666632431 9 9 711    18.0   18.0
